Id_Cliente,Frecuencia,Frecuencia_1,Frecuencia_2,Frecuencia_3,Vol_Entrega,lat,lon,Cart_x,Cart_y
46,3,0,0,1,-0.8933333333371429,0.12086986131390631,0.17582509720887174,0.1744491465302005,0.11981071831564805
47,2,0,1,0,-0.8285714285714285,-0.5633148457023367,0.11777221133388593,0.11965587168501912,-0.5651317418412134
48,2,0,1,0,-0.96,-0.30972072326844113,-0.2564744846092708,-0.2558637506944592,-0.3132439676410286
49,2,0,1,0,-0.7885714285714286,-0.29279905811193885,-0.3361806043201341,-0.33566003256439103,-0.2966996588852737
50,2,0,1,0,-0.88,-0.06395258240075918,-0.0895685074362973,-0.09006932407010027,-0.0664857565029422
51,1,1,0,0,-0.7371428571428571,-0.8261431646745621,-0.1369310261704868,-0.13391869324335914,-0.8294186221178279
52,2,0,1,0,-0.8342857142857143,-0.03733501087901914,-0.2070891807195494,-0.20771655306528913,-0.04043437407165129
53,2,0,1,0,-0.5085714285714286,-0.21026842655061273,0.6158594740757053,0.6161293556014229,-0.20922012668191314
54,2,0,1,0,-0.9028571428571428,0.6438947532449788,0.18636873382024532,0.18247666994679435,0.6432445447624104
55,2,0,1,0,-0.88,0.21974502074809266,0.16703174619806305,0.16518225574736078,0.21870721123400472
56,3,0,0,1,-0.7904761905142857,-0.7263099573495708,0.34713299026316236,0.3498870494976032,-0.7270456392292601
57,3,0,0,1,-0.7523809523428571,-0.29703524577388407,0.16984058776051825,0.17046719969166446,-0.2984064361192793
58,3,0,0,1,-0.8361904762285715,-0.4807149576669474,0.26717533250166525,0.2687081880629236,-0.48170462893415333
59,2,0,1,0,-0.9428571428571428,0.1427318216184119,-0.011843249871844819,-0.01331046591619156,0.14072807144430044
60,2,0,1,0,-0.9542857142857143,0.08945050759226092,-0.011340173771031914,-0.012557377978708928,0.08741352291539783
61,2,0,1,0,-0.8857142857142857,-0.16289699830895188,-0.19696477419233815,-0.19701627290594814,-0.16603002331245875
62,2,0,1,0,-0.7428571428571429,-0.6839134524929307,0.5631308102667845,0.565764187565108,-0.6834709713358507
63,1,1,0,0,-0.5885714285714285,-0.8276898925947194,-0.13978179074138097,-0.13676367236989506,-0.8309805151885712
64,2,0,1,0,-0.9142857142857143,-0.3804315832606733,0.48040623395127113,0.4815021900370695,-0.38022821985208566
65,3,0,0,1,-0.8057142857142857,-0.46400106193260626,0.6037961284100675,0.605340690371996,-0.46319031032388125
66,2,0,1,0,-0.8971428571428571,0.3109211688184246,0.25642208084855156,0.2541205165678164,0.3104092754017813
67,2,0,1,0,-0.9485714285714286,0.12515221995857928,0.21671051114617512,0.21531152714052126,0.12430779516034818
68,2,0,1,0,-0.8285714285714285,-0.0737523734770491,0.0401517612904172,0.039702602771875206,-0.07563785363038278
69,2,0,1,0,-0.84,0.035222688420901704,0.3012482575747981,0.300282038453517,0.034758613332371624
70,2,0,1,0,-0.9257142857142857,0.05168264375049603,0.2772473352688394,0.27620142081755006,0.051104030837962
71,2,0,1,0,-0.5942857142857143,-0.029924568157014164,0.8302956620166242,0.8296641500172157,-0.027574636268610675
72,2,0,1,0,-0.8342857142857143,-0.15048854671056233,0.3579072034208366,0.3578500663219941,-0.15078020031018013
73,2,0,1,0,-0.76,0.06626113153535584,-0.2549023717942873,-0.2560026282770309,0.06299559514152975
74,2,0,1,0,-0.8342857142857143,-0.5093063386987637,-0.08776581807501316,-0.08619905819818285,-0.5121271882657368
75,2,0,1,0,-0.8914285714285715,-0.3352417339512215,-0.2852755913766032,-0.2845542912372707,-0.33892272984468264
76,2,0,1,0,-0.6514285714285715,-0.4166988901649802,0.0462725205161405,0.04744186315757304,-0.41878266770979167
77,2,0,1,0,-0.7771428571428571,-0.7711304387974565,0.2467273851571008,0.24965539680009385,-0.7724208202084526
78,2,0,1,0,-0.8914285714285715,0.11228205853328177,-0.01116200098522313,-0.012486357266887183,0.11026130217530294
79,2,0,1,0,-0.8914285714285715,0.021094367717239493,-0.28366155555318073,-0.28455580262004787,0.01765789517642702
80,2,0,1,0,-0.8457142857142858,-0.2076482232828596,0.43809543772863435,0.43832854276671185,-0.207553695312356
81,1,1,0,0,-0.6457142857142857,-0.2013112559083936,0.31780784589091127,0.3179944593468136,-0.20184818800726134
82,2,0,1,0,-0.8285714285714285,-0.8423838078363701,-0.08140400155116367,-0.07829036723921234,-0.8453935184660679
83,2,0,1,0,-0.9371428571428572,-0.4787065199198821,-0.3633152715040069,-0.3619652546518637,-0.48286132272511395
84,2,0,1,0,-0.8057142857142857,-0.010255729530371127,0.6193810067809409,0.6186425904290758,-0.009052143640644772
85,1,1,0,0,-0.9657142857142857,-0.6010596240527661,-0.15789253036791706,-0.1559242609375957,-0.6042902304939162
86,2,0,1,0,-0.7428571428571429,-0.33999734516848434,0.5674698416357842,0.5683832486920082,-0.3392990334115211
87,2,0,1,0,-0.7942857142857143,-0.5243811645475773,0.36519132612943395,0.36696548913554494,-0.5248863208318824
88,1,1,0,0,-0.8285714285714285,-0.2820873901274865,-0.3058283462421514,-0.3053511693008204,-0.2858333772506967
89,2,0,1,0,-0.8514285714285714,-0.6593504897009836,-0.28095752151193665,-0.278767221180118,-0.6632245799619625
90,2,0,1,0,-0.8228571428571428,-0.4418389902405977,0.5293303847483912,0.5307437874117298,-0.4414149733065642
91,2,0,1,0,-0.7085714285714286,-0.5916522863293494,0.1806148009179651,0.18265458938813595,-0.5931650960464765
92,2,0,1,0,-0.9028571428571428,0.06891596304012637,0.1299403645205075,0.12881505874602794,0.06758529583765949
93,2,0,1,0,-0.8,-0.5487940716458013,-0.3109219917621431,-0.30924156211246867,-0.5527411773149993
94,2,0,1,0,-0.8971428571428571,-0.305172881473311,-0.141322461299751,-0.14071232292931057,-0.30812495789490413
95,2,0,1,0,-0.88,0.17282375958771468,0.1851424858248265,0.1835163896597365,0.17184788359719505
96,2,0,1,0,-0.7885714285714286,-0.5554773213904411,0.1478310083530232,0.14968706443234225,-0.557134776393724
97,2,0,1,0,-0.6057142857142856,-0.5478937374833208,-0.05267626004842896,-0.05091955461240616,-0.5505644874460245
98,1,1,0,0,-0.76,-0.4220431814115386,-0.44741282634436175,-0.44633681284864224,-0.42656484408971096
99,2,0,1,0,-0.9085714285714286,0.071951705152145,0.3052519048767408,0.30410678077667797,0.07153347495989237
100,2,0,1,0,-0.7542857142857142,-0.19440869399605276,0.6547430643622647,0.6549379632651693,-0.19313803584677203
101,2,0,1,0,-0.9142857142857143,-0.5064091095348715,0.2309433724963128,0.23258983003623968,-0.5076044727468911
102,3,0,0,1,-0.8857142857142857,0.019940093149955374,0.207780910358224,0.20688912009877924,0.018978303493469184
103,2,0,1,0,-0.7657142857142857,-0.5382786303377429,0.5199291501157859,0.52182033151513,-0.5379702100354677
104,2,0,1,0,-0.7828571428571429,-0.0020488373569094165,-0.2729816691646647,-0.2737708721882868,-0.005448482004482003
105,2,0,1,0,-0.8628571428571429,0.07421408330401391,-0.1439216878204661,-0.14506250171086066,0.07150210998017315
106,2,0,1,0,-0.7485714285714286,-0.4762248296001985,-0.7945353358556986,-0.793310364191214,-0.48240514818451175
107,1,1,0,0,-0.6799999999999999,0.5222919275808238,0.7392388877824487,0.7357775090038459,0.5245169726799759
108,2,0,1,0,-0.8514285714285714,-0.406391218279083,0.7740035424942562,0.7753005404373852,-0.40461045960981323
109,2,0,1,0,-0.8685714285714285,-0.41923829421304504,0.11952249693422345,0.12072164593278956,-0.42095000264433224
110,3,0,0,1,-0.7904761905142857,-0.4140325159145277,0.15582782220440095,0.15701097804381448,-0.4155542856985903
111,3,0,0,1,-0.84,-0.6895116841442928,0.26908282938393313,0.2716262018549145,-0.690631229646641
112,1,1,0,0,-0.9542857142857143,-0.010648182883244317,-0.5877710584513807,-0.588522714642167,-0.015564118445894337
113,1,1,0,0,-0.9085714285714286,0.1245750826749088,-0.00263066877687379,-0.0040132644224115666,0.12260573079396409
114,3,0,0,1,-0.8971428571428571,0.010844409559695123,0.19028853510531007,0.1894404716181839,0.009785864084193463
115,2,0,1,0,-0.7428571428571429,0.3455263203458401,0.6936895391611415,0.691141584660862,0.3473791293703812
116,2,0,1,0,-0.8742857142857143,-0.6531289497832233,-0.3692788194480272,-0.36714916194778624,-0.6574274378435234
117,2,0,1,0,-0.5542857142857143,-0.5910289780629796,0.03925041660977513,0.041239096886208415,-0.5932645744145191
118,2,0,1,0,-0.8514285714285714,0.16814894759016852,0.038474840954449974,0.0368838908178688,0.16641742734560694
119,2,0,1,0,-0.5885714285714285,-0.3675729645810861,0.008615178224999909,0.009544819411502203,-0.3698148687228695
120,3,0,0,1,-0.9085714285714286,-0.504042846671922,-0.027753031557494978,-0.026193364710216827,-0.5065591806890382
121,1,1,0,0,-0.9885714285714285,0.025134328702790754,-0.10689319065545533,-0.10780777337143377,0.02257410055017317
122,2,0,1,0,-0.6742857142857143,0.040393838482401634,0.48407449718592943,0.48308137770458615,0.04090198178528226
123,1,1,0,0,-0.7142857142857143,-0.4847895468894876,0.44862859358772766,0.45023292153217653,-0.4848260784344802
124,2,0,1,0,-0.8457142857142858,0.24920210770534368,0.2607611122173239,0.2587581382353079,0.2486710312498701
125,2,0,1,0,-0.7142857142857143,-0.3061078438728373,0.7569199165732243,0.7576996293134215,-0.30435302744132287
126,2,0,1,0,-0.72,-0.3154459251221624,-0.24251412281364537,-0.2418748526723533,-0.3189045163133244
127,2,0,1,0,-0.7942857142857143,-0.6001246616532399,0.29677297642865597,0.298893729809528,-0.6010398485981341
128,1,1,0,0,-0.7371428571428571,-0.2020499916314975,0.5911563413790191,0.5913815717786193,-0.2011300424516378
129,1,1,0,0,-0.9314285714285714,0.2203914145057979,0.19487910452448887,0.19302332072444273,0.21949810844222384
130,2,0,1,0,-0.8628571428571429,0.060570557918623535,-0.09955666418613873,-0.1006358115074164,0.05807070982862683
131,2,0,1,0,-0.88,-0.624629910716834,-0.1574733002839821,-0.1553965326454687,-0.6278740393397868
132,2,0,1,0,-0.9428571428571428,0.3188972060784181,0.013520170207357296,0.01122147831847542,0.3171404331614269
133,2,0,1,0,-0.6685714285714286,-0.36435253853829863,0.6744678398122232,0.6755270568346248,-0.36308979230275895
134,2,0,1,0,-0.8,-0.685598693361186,-0.24311152568316174,-0.24078776085190157,-0.6893050471364575
135,2,0,1,0,-0.8171428571428572,-0.45063456244332656,-0.348767987590918,-0.3475401644003,-0.4547004898410876
136,2,0,1,0,-0.9142857142857143,-0.3467036804044312,-0.41246999884720026,-0.4117216013084857,-0.3510081935117171
137,2,0,1,0,-0.8685714285714285,0.19491657480566005,0.039837338727465976,0.03811984360434906,0.19321000026371848
138,3,0,0,1,-0.7028571428571428,-0.5400446704257718,0.09901166507711423,0.1007788774547933,-0.5419420159920776
139,2,0,1,0,-0.8742857142857143,-0.5150661687895592,-0.3443870332134793,-0.34286850871064445,-0.5191534008419012
140,2,0,1,0,-0.8171428571428572,-0.46298530031336327,0.4949535178645874,0.4964628724957123,-0.46275988919984457
141,2,0,1,0,-0.8114285714285714,0.4077763477598353,0.6187312001509326,0.61588191255575,0.4092622429516837
142,3,0,0,1,-0.7904761905142857,-0.22617433008787202,-0.15959041220799008,-0.15934705785143422,-0.22916452815309185
143,1,1,0,0,-0.9085714285714286,0.10651068569680433,-0.10863299550373995,-0.10992492524287911,0.10399623224702736
144,2,0,1,0,-0.8971428571428571,0.17905684225110008,0.5519164055212968,0.5502280912531532,0.18002412792966993
145,2,0,1,0,-0.8342857142857143,-0.6522863293491525,0.0864662048147693,0.08876090504896439,-0.6543225176967269
146,2,0,1,0,-0.8057142857142857,-0.47853337873476676,0.27640887510096945,0.27793376270749803,-0.4794734260784992
147,2,0,1,0,-0.8628571428571429,-0.35929681593358964,-0.36321046398302315,-0.36239598612038293,-0.3633722790469278
148,2,0,1,0,-0.8742857142857143,-0.18710213598507153,-0.12258287654731248,-0.1225153563574608,-0.1898823578978579
149,2,0,1,0,-0.7657142857142857,-0.25897881329029815,0.22792491589189012,0.22837836596375638,-0.26002384728994343
150,2,0,1,0,-0.8,-0.5270706242893652,-0.20097890224610637,-0.19936371948530507,-0.5304651579980657
151,2,0,1,0,-0.8457142857142858,0.053414055601422206,0.08840514395319587,0.08735471626000191,0.0518600012303807
152,2,0,1,0,-0.8857142857142857,0.356630441683194,0.11350654522948389,0.11101073152578778,0.35540949443685577
153,2,0,1,0,-0.8514285714285714,-0.5460699836669676,-0.2468636349344706,-0.24517574119768426,-0.54970259853539
154,2,0,1,0,-0.8685714285714285,-0.446617686949196,0.831605756028921,0.8331245517347554,-0.44454531178450907
155,2,0,1,0,-0.9085714285714286,0.24483894984101084,0.09600368922474445,0.0940430425663692,0.24345273867641026
156,2,0,1,0,-0.8914285714285715,-0.41009643964008546,-0.5040088876778555,-0.5029988361894198,-0.41487988593621594
157,2,0,1,0,-0.8057142857142857,-0.4622927355729871,0.32857157829630523,0.3300319711087667,-0.46294882898470746
158,2,0,1,0,-0.64,-0.03907796547562725,0.44315764099224,0.4425579728870588,-0.0388423105529796
159,2,0,1,0,-0.9142857142857143,-0.6472652349814325,-0.1050171360298009,-0.10281703010429766,-0.6502636852490014
160,2,0,1,0,-0.7085714285714286,-0.6934015894360641,0.09364552000261028,0.0961376693219691,-0.6954285109123077
161,2,0,1,0,-0.84,-0.4142864563193598,0.6826847494576214,0.6839991399611876,-0.4130127283792149
162,2,0,1,0,-0.8514285714285714,-0.30030184279931404,0.6388437634282127,0.639571577371683,-0.2991897945214532
163,3,0,0,1,-0.8552380952,-0.6652719182311557,0.7274061186628842,0.7300106704118292,-0.6639234753189669
164,3,0,0,1,-0.8780952380571428,0.25040255325535554,0.34011088635725173,0.33809182129695614,0.2502885979177165
165,1,1,0,0,-0.8057142857142857,0.3417518425107744,0.219330699170996,0.2168864229598313,0.3410676096263501
166,2,0,1,0,-0.6457142857142857,0.1299078311757853,0.4155723014682735,0.4141382041319801,0.13011140361174967
167,3,0,0,1,-0.8323809523428571,-0.4308387536142959,0.5063880184043228,0.5077406538421059,-0.43053040356986116
168,2,0,1,0,-0.8971428571428571,0.11170492124963971,0.14533658935351923,0.14400625694415226,0.1104822994159349
169,2,0,1,0,-0.8457142857142858,-0.38370972303184203,-0.4122184607967938,-0.41130502079717957,-0.3880374478959254
170,2,0,1,0,-0.7771428571428571,-0.5850613785501082,-0.5896575938288606,-0.587904795841041,-0.5903639314951761
171,3,0,0,1,-0.8247619048,-0.6152341157390993,0.2830117489231725,0.28520090080674265,-0.616231318042793
172,1,1,0,0,-0.7142857142857143,0.15609832110763477,0.9652039030318065,0.9636026469968968,0.1593324069957589
173,3,0,0,1,-0.8971428571428571,-0.3818513409784714,0.23054510391648364,0.2315912919473817,-0.38296527788520507
174,2,0,1,0,-0.7885714285714286,-0.6826783787059298,-0.3866454256758516,-0.3843901285631546,-0.6870799920591253
175,1,1,0,0,-0.7942857142857143,0.2962041680854668,0.022061983167759536,0.01986882093055442,0.2944754609174538
176,3,0,0,1,-0.7980952380571429,-0.4228973445913482,0.470606730739064,0.47191082018591146,-0.42277499063106916
177,2,0,1,0,-0.8342857142857143,0.29097530429564245,0.2737362833156567,0.27152875684036815,0.29054036611387346
178,1,1,0,0,-0.6685714285714286,-0.5628300503840649,-0.36860805131391317,-0.36688256513063777,-0.5670658626088141
179,3,0,0,1,-0.8247619048,-0.5182288811039086,-0.3604959491894988,-0.35896790773769993,-0.5223961235362822
180,2,0,1,0,-0.7028571428571428,-0.2273055191638207,0.4804795992158688,0.48081583501345193,-0.22699820800676207
181,2,0,1,0,-0.8742857142857143,-0.07465270763958642,-0.12490960351306057,-0.12536235112616367,-0.07736950670562237
182,3,0,0,1,-0.8514285714285714,0.03776209246896656,0.04641925104533584,0.045443717791698646,0.03598332821599115
183,2,0,1,0,-0.6571428571428571,-0.7344822212859299,0.5495687170509882,0.552449105508984,-0.7341468258424584
184,2,0,1,0,-0.8914285714285715,0.1845281037000177,0.21999098655328453,0.21830537370863112,0.18374085623176484
185,1,1,0,0,-0.7942857142857143,-0.43629847231758845,0.6385712638739278,0.6399856838244773,-0.43528019669301443
186,2,0,1,0,-0.7771428571428571,-0.1520121891394126,0.15723224298585592,0.15716323058204296,-0.15335102628282016
187,2,0,1,0,-0.7485714285714286,0.21310794198615213,0.012073826417690725,0.010273550962757838,0.21127259657009745
188,2,0,1,0,-0.8628571428571429,-0.21986044820482675,-0.30011633634831014,-0.29991974071582916,-0.22353735994252588
189,2,0,1,0,-0.7828571428571429,0.1425702231789785,0.07418276335511109,0.0727099818170629,0.14100347831785598
190,2,0,1,0,-0.8171428571428572,-0.33211364987388947,0.17539538637288388,0.17619099625607504,-0.3334797057497667
191,3,0,0,1,-0.7980952380571429,-0.5720527041767127,-0.052749625313254,-0.05088043690034283,-0.5747398673511555
192,2,0,1,0,-0.9257142857142857,-0.5696171848397285,-0.2426608533428407,-0.24086451435172762,-0.5732447593687198
193,2,0,1,0,-0.6628571428571428,-0.11991181342304458,0.6486118243844885,0.6484290584749175,-0.11862385537494902
194,3,0,0,1,-0.9276190476228572,-0.6279888497076627,0.6001383459276894,0.6025057403242897,-0.6273087906170929
195,2,0,1,0,-0.7314285714285714,-0.6646370672191608,0.44550532946232124,0.4479965649385065,-0.6648112550041958
196,2,0,1,0,-0.8628571428571429,0.09496794002393472,-0.29204615723233474,-0.29327524796276805,0.09153970865716587
197,2,0,1,0,-0.9257142857142857,-0.49605526666624655,0.13161728485624735,0.1331852220110008,-0.49775629309129954
198,2,0,1,0,-0.8685714285714285,-0.3417056715280751,0.6819825390668939,0.6829285306832134,-0.3403864738818072
199,2,0,1,0,-0.8514285714285714,-0.24810554686644082,0.4498338800790407,0.4502686176598587,-0.24797587781100106
200,2,0,1,0,-0.5257142857142857,-0.6659529402258499,0.5957259492940921,0.5982822640879917,-0.6653223835149333
201,1,1,0,0,-1.0,-0.2849269055629975,-0.5909991300975435,-0.5905544094304886,-0.2900387892098877
202,2,0,1,0,-0.8,0.06244048271764768,-0.2577112133567425,-0.25879397344328225,0.059158620267481865
203,2,0,1,0,-0.8971428571428571,0.2638036809815958,-0.2107679247062606,-0.21277479381939912,0.2608873326171306
204,1,1,0,0,-0.8514285714285714,0.24437724001407446,0.12078018718625572,0.11881852801726467,0.2431178168166923
205,2,0,1,0,-0.8628571428571429,-0.31102505352950516,-0.5383333508011674,-0.5377658257612765,-0.31590592160367237
206,2,0,1,0,-0.84,0.12443656972686767,0.9365809690502829,0.9351470519805218,0.12748741490335647
207,2,0,1,0,-0.7314285714285714,-0.31234092653616585,0.37146929663663286,0.37220682783215153,-0.312670242912219
208,2,0,1,0,-0.6514285714285715,-0.7461981081439433,0.3476151048596421,0.3504663862713002,-0.7469445726842139
209,2,0,1,0,-0.7828571428571429,-0.7235166128966739,-0.09903262658122003,-0.09647738319480936,-0.7265357073526957
210,2,0,1,0,-0.6857142857142857,-0.4733391431819882,-0.0761217024933103,-0.07471862270838159,-0.4760778612489389
211,2,0,1,0,-0.7485714285714286,-0.4527815131385182,0.4739500906584908,0.47540310511204353,-0.4526614787632752
212,2,0,1,0,-0.88,0.040936347528997885,-0.3648664228146572,-0.3658488937336628,0.0371181196753696
213,1,1,0,0,-0.7028571428571428,-0.24757458056546966,0.745820800100546,0.7462992013585605,-0.24584102076514114
214,2,0,1,0,-0.8685714285714285,-0.5603483600644097,-0.13695198767481997,-0.1351642138653233,-0.5634481314120023
215,1,1,0,0,-0.7257142857142858,-0.20529350316559203,-0.30267363986058626,-0.30254324827522794,-0.2089732160779647
216,1,1,0,0,-0.39428571428571424,0.17891832930303053,0.3982056952406765,0.39653128609246835,0.179062994133119
217,1,1,0,0,-0.9314285714285714,0.06037433124220115,0.03957531992477925,0.03849314584730479,0.05857594455386561
218,2,0,1,0,-0.8628571428571429,0.034980290761751576,-0.13933111840105994,-0.14029085554628296,0.03226492255652147
219,2,0,1,0,-0.88,0.2163745390115821,0.17785836311600178,0.17602381678524637,0.2153904064188623
220,1,1,0,0,-0.9428571428571428,-0.8912673357611709,-0.2799932923187498,-0.2767531331655704,-0.895289349963889
221,2,0,1,0,-0.7485714285714286,-0.5339616434561094,-0.5524194816221097,-0.5508781944102807,-0.5390555255620484
222,3,0,0,1,-0.8323809523428571,-0.5223496413091482,0.28367203630523363,0.2854113374453675,-0.5232811578242433
223,2,0,1,0,-0.9142857142857143,-0.17246593447183045,0.4795677737834012,0.4796317054387913,-0.17212635697538303
224,2,0,1,0,-0.5942857142857143,0.021659962255228038,0.6130401517611972,0.6121406578022004,0.022850856652041784
225,1,1,0,0,-0.8057142857142857,-0.1606807911397823,-0.28117761730595703,-0.28124706123972487,-0.16422600074520233
226,2,0,1,0,-0.9142857142857143,-0.6045686187373178,-0.392221185792323,-0.3903167659794633,-0.6089457062026611
227,1,1,0,0,-0.6914285714285715,-0.5948380841350627,-0.39281858866206676,-0.39095782044960004,-0.5992116441302073
228,2,0,1,0,-0.9142857142857143,0.38933104017451114,0.024346787125296032,0.02171394025639728,0.38767673641723377
229,2,0,1,0,-0.8914285714285715,-0.5384748570142222,0.3806504354752178,0.3824984274630836,-0.538907921343025
230,2,0,1,0,-0.7028571428571428,-0.39730707743450466,0.29677297642865597,0.29790917261576055,-0.3980861757914056
231,2,0,1,0,-0.8057142857142857,-0.360381834026839,0.7000827979416044,0.7011275596629076,-0.358976286270547
232,2,0,1,0,-0.8342857142857143,0.02317206193836796,0.1962416022972775,0.19533428895015703,0.022152647731331854
233,2,0,1,0,-0.7485714285714286,-0.17519002245060733,0.4072086612934527,0.40727795307925874,-0.1752376286279116
234,2,0,1,0,-0.76,-0.01040578522412261,0.5934201838322224,0.5926819245527284,-0.009343197419497073
235,2,0,1,0,-0.8571428571428572,-0.694036440448059,-0.12983555699975113,-0.1274288968449966,-0.6971893697457574
236,2,0,1,0,-0.8228571428571428,-0.2754849396025634,-0.500927546560888,-0.5005103080028945,-0.28016509423659386
237,2,0,1,0,-0.7657142857142857,-0.42304740028507126,-0.029691970695921555,-0.028511249218240664,-0.4255195921922166
238,2,0,1,0,-0.7314285714285714,-0.3465767102020436,-0.014662572186125544,-0.013836194181841677,-0.3489222009012849
239,2,0,1,0,-0.76,-0.5728029826454417,-0.4021045350214081,-0.4003451491005592,-0.5772066996102012
240,2,0,1,0,-0.8742857142857143,-0.4457058100410052,-0.3876725393813558,-0.38647660569175457,-0.4499563545053036
241,2,0,1,0,-0.7714285714285715,-0.5026808026825051,0.25030132162282825,0.25193549368092505,-0.50377307424327
